Treatment,Folder,DATE,Photo names,,Area,Mean,Min,Max,Lenght
F,F1_15_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F1_15_12_23\F1_15_12_23_3",74,0.022,"111,094","53,017","148,620","6,548"
F,F1_15_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F1_15_12_23\F1_15_12_23_2",71,0.022,"116,233","65,064","158,216","6,576"
F,F1_15_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F1_15_12_23\F1_15_12_23_3",73,0.023,"130,668","82,534","158,437","6,775"
F,F1_22_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F1_22_12_23\F1_22_12_23",77,0.024,"122,242","71,847","160,139","7,123"
F,F1_23_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F1_23_01_24\F1_23_01_24_1",78,0.023,"131,558","72,103","165,957","6,827"
F,F1_23_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F1_23_01_24\F1_23_01_24_2",79,0.024,"110,196","57,184","157,315","7,145"
F,F1_25_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F1_25_12_23\F1_25_12_23_2",82,0.021,"132,336","61,239","162,645","6,373"
F,F1_25_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F1_25_12_23\F1_25_12_23_1.",80,0.022,"130,702","73,914","164,551","6,715"
F,F1_25_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F1_25_12_23\F1_25_12_23_2",83,0.023,"115,103","61,309","162,997","6,954"
F,F1_25_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F1_25_12_23\F1_25_12_23_1.",81,0.026,"138,437","60,170","164,060","7,722"
F,F1_28_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F1_28_12_23\F1_28_12_23",84,0.023,"140,812","72,100","166,824","6,948"
F,F1_29_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F1_29_01_24\F1_29_01_24",85,0.022,"140,028","73,331","167,620","6,586"
F,F1_29_01_24_2,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F1_29_01_24_2\F1_29_01_24_2_2",87,0.020,"117,300","68,772","160,926","6,109"
F,F1_29_01_24_2,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F1_29_01_24_2\F1_29_01_24_2_1",86,0.020,"126,212","78,303","163,423","6,136"
F,F2 01_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\F2 01_02_24\Snap-214.czi,1,0.024,105.312,63.476,197.333,6.439
F,F2 15_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\F2 15_02_24\Snap-103.czi,1,0.026,171.325,90.714,218.441,7.025
F,F2 exuviae 20_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\F2 exuviae 20_02_24\Snap-60.czi,1,0.029,162.223,71.888,219.203,8.019
F,F2_01_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_01_01_24\F2_01_01_24_3",92,0.020,"140,846","75,692","168,364","5,862"
F,F2_01_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_01_01_24\F2_01_01_24_1",89,0.020,"128,315","75,490","163,667","5,949"
F,F2_01_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_01_01_24\F2_01_01_24_2",91,0.020,"123,239","79,789","162,342","6,035"
F,F2_01_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_01_01_24\F2_01_01_24_2",90,0.020,"120,872","63,088","161,705","6,048"
F,F2_01_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_01_01_24\F2_01_01_24_5",94,0.022,"111,345","50,953","157,761","6,457"
F,F2_01_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_01_01_24\F2_01_01_24_4",93,0.022,"142,179","71,870","167,673","6,585"
F,F2_01_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_01_01_24\F2_01_01_24_1",88,0.023,"134,790","65,230","165,870","6,758"
F,F2_01_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_01_12_23\F2_01_12_23",95,0.024,"132,076","73,892","169,813","7,203"
F,F2_02_06,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_02_06\F2_02_06",96,0.021,"131,179","72,433","158,753","6,155"
F,F2_05_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_05_01_24\F2_05_01_24_1",98,0.020,"130,160","69,222","160,123","6,005"
F,F2_05_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_05_01_24\F2_05_01_24_2",100,0.021,"115,755","62,865","152,485","6,214"
F,F2_05_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_05_01_24\F2_05_01_24_2",99,0.021,"109,979","57,692","151,709","6,376"
F,F2_05_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_05_01_24\F2_05_01_24_1",97,0.021,"112,633","48,670","156,399","6,384"
F,F2_05_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_05_12_23\F2_05_12_23",101,0.020,"126,059","56,112","159,747","6,073"
F,F2_08_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_08_01_24\F2_08_01_24",102,0.020,"119,410","68,248","149,448","5,887"
F,F2_12_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_12_01_24\F2_12_01_24",103,0.020,"128,453","81,588","164,325","6,050"
F,F2_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_12_12_23\F2_12_12_23_1",105,0.017,"124,209","63,899","163,621","5,169"
F,F2_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_12_12_23\F2_12_12_23_2",108,0.018,"133,382","71,928","166,485","5,349"
F,F2_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_12_12_23\F2_12_12_23_2",106,0.018,"139,762","81,679","164,063","5,487"
F,F2_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_12_12_23\F2_12_12_23_3",109,0.018,"115,564","50,687","162,086","5,519"
F,F2_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_12_12_23\F2_12_12_23_4",110,0.019,"130,377","65,183","164,430","5,565"
F,F2_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_12_12_23\F2_12_12_23_1",104,0.019,"121,587","55,134","160,446","5,580"
F,F2_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_12_12_23\F2_12_12_23_2",107,0.019,"124,096","67,792","166,265","5,755"
F,F2_23_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_23_01_24\F2_23_01_24_1",4,0.020,"121,449","66,594","160,375","5,884"
F,F2_23_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_23_01_24\F2_23_01_24_2",5,0.021,"117,276","55,252","157,175","6,152"
F,F2_23_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_23_01_24\F2_23_01_24_1",3,0.022,"116,602","56,562","158,465","6,473"
F,F2_23_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_23_01_24\F2_23_01_24_2",6,0.022,"116,381","55,023","160,852","6,532"
F,F2_25_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_25_12_23\F2_25_12_23_1",7,0.019,"84,726","36,652","117,355","5,637"
F,F2_25_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_25_12_23\F2_25_12_23_2",8,0.021,"90,789","34,116","119,420","6,411"
F,F2_27_11_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_27_11_23\F2_27_11_23",9,0.024,"127,924","69,826","170,380","7,150"
F,F2_29_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F2_29_01_24\F2_29_01_24_1",21,0.021,"122,466","62,790","167,996","6,322"
F,F3 12_12_23,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\F3 12_12_23\Snap-238.czi,1,0.02,167.059,88.305,204.91,5.349
F,F3_02_06,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F3_02_06\F3_02_06",26,0.021,"132,928","91,451","158,777","6,188"
F,F3_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F3_12_12_23\F3_12_12_23_2",29,0.020,"112,840","71,295","154,394","6,063"
F,F3_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F3_12_12_23\F3_12_12_23_1",28,0.020,"121,481","72,725","168,327","6,131"
F,F3_15_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F3_15_12_23\F3_15_12_23",30,0.022,"128,103","57,182","168,156","6,613"
F,F3_15_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F3_15_12_23\F3_15_12_23",31,0.024,"126,096","51,054","170,318","7,323"
F,F3_22_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F3_22_12_23\F3_22_12_23_1",33,0.020,"134,336","66,781","165,795","6,065"
F,F3_22_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F3_22_12_23\F3_22_12_23_4",37,0.025,"112,664","58,572","160,098","7,463"
F,F3_22_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F3_22_12_23\F3_22_12_23_3",36,0.029,"123,562","77,347","162,670","8,688"
F,F3_25_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F3_25_12_23\F3_25_12_23",38,0.025,"132,236","51,193","164,674","7,431"
F,F3_27_11_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F3_27_11_23\F3_27_11_23_2",42,0.023,"143,995","67,745","167,391","6,976"
F,F3_27_11_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F3_27_11_23\F3_27_11_23_2",41,0.023,"106,665","55,985","159,987","7,011"
F,F3_27_11_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F3_27_11_23\F3_27_11_23_1",39,0.024,"122,845","77,369","157,202","7,146"
F,F3_27_11_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F3_27_11_23\F3_27_11_23_1",40,0.026,"125,173","85,515","166,268","7,718"
F,F3_28_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F3_28_12_23\F3_28_12_23_2",45,0.025,"106,475","42,751","160,715","7,612"
F,F3_28_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F3_28_12_23\F3_28_12_23_1",43,0.026,"109,782","44,785","168,770","7,720"
F,F3_28_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F3_28_12_23\F3_28_12_23_2",44,0.027,"113,545","54,456","157,137","8,101"
F,F4_01_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F4_01_01_24\F4_01_01_24_2",47,0.023,"120,727","67,931","157,934","6,767"
F,F4_01_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F4_01_01_24\F4_01_01_24_1",46,0.023,"124,223","68,670","164,994","6,985"
F,F4_08_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F4_08_01_24\F4_08_01_24_1",51,0.022,"124,435","66,210","168,544","6,617"
F,F4_08_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F4_08_01_24\F4_08_01_24_2",52,0.024,"112,513","64,735","159,842","7,071"
F,F4_08_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F4_08_01_24\F4_08_01_24_1",50,0.024,"120,142","79,185","157,832","7,275"
F,F4_08_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F4_08_01_24\F4_08_01_24_2",53,0.025,"132,775","58,634","162,725","7,485"
F,F4_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F4_12_12_23\F4_12_12_23_3",56,0.019,"123,270","52,031","164,269","5,658"
F,F4_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F4_12_12_23\F4_12_12_23_1",54,0.020,"122,894","76,703","158,620","5,998"
F,F4_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F4_12_12_23\F4_12_12_23_2",55,0.020,"118,957","74,710","157,979","6,016"
F,F4_15_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F4_15_12_23\F4_15_12_23_2",58,0.018,"129,762","71,006","162,767","5,337"
F,F4_15_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F4_15_12_23\F4_15_12_23_1",57,0.021,"126,994","51,782","168,537","6,151"
F,F4_23_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F4_23_01_24\F4_23_01_24",61,0.024,"123,277","61,028","170,961","7,055"
F,F4_25_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F4_25_12_23\F4_25_12_23_1",63,0.019,"117,021","56,699","154,420","5,682"
F,F4_25_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F4_25_12_23\F4_25_12_23_1",62,0.020,"118,099","64,535","159,609","5,935"
F,F4_25_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\F4_25_12_23\F4_25_12_23_4",66,0.020,"108,018","59,228","151,037","6,116"
